n,q,trial,action_budget,baseline,exact_value,greedy_value,greedy_gain_ratio
15,8,96,1,31.80124116506522,33.98443529856511,33.98443529856511,1.0
15,8,96,2,31.80124116506522,36.70790661744175,36.70790661744175,1.0
15,8,96,3,31.80124116506522,40.0548665745916,40.0548665745916,1.0
15,8,97,1,25.090053471086502,29.1924166497485,29.1924166497485,1.0
15,8,97,2,25.090053471086502,33.499057292263494,33.499057292263494,1.0
15,8,97,3,25.090053471086502,37.4100617232031,37.4100617232031,1.0
15,8,98,1,27.811053270728088,31.465110062937526,31.465110062937526,1.0
15,8,98,2,27.811053270728088,33.843364961607975,33.843364961607975,1.0
15,8,98,3,27.811053270728088,37.343625431838056,37.343625431838056,1.0
15,8,99,1,19.080678181132058,22.40768505276343,22.40768505276343,1.0
15,8,99,2,19.080678181132058,25.973604006368987,25.973604006368987,1.0
15,8,99,3,19.080678181132058,29.069106903930724,29.069106903930724,1.0
17,9,0,1,39.35823486649894,44.646556831174564,44.646556831174564,1.0
17,9,0,2,39.35823486649894,49.27301907795553,49.27301907795553,1.0
17,9,0,3,39.35823486649894,53.422269702014155,53.422269702014155,1.0
17,9,1,1,32.27752409837124,37.805470255181774,37.805470255181774,1.0
17,9,1,2,32.27752409837124,43.83360826480477,43.83360826480477,1.0
17,9,1,3,32.27752409837124,48.366400628247106,48.366400628247106,1.0
17,9,2,1,39.231857149692516,43.9635846033561,43.9635846033561,1.0
17,9,2,2,39.231857149692516,47.6594432806756,47.6594432806756,1.0
17,9,2,3,39.231857149692516,51.25194617660712,51.25194617660712,1.0
17,9,3,1,19.015618577527487,22.31062364465554,22.31062364465554,1.0
17,9,3,2,19.015618577527487,26.478684393579353,26.478684393579353,1.0
17,9,3,3,19.015618577527487,31.097304252614705,31.097304252614705,1.0
17,9,4,1,31.240708129728503,35.854409029375276,35.854409029375276,1.0
17,9,4,2,31.240708129728503,40.62218930257085,40.62218930257085,1.0
17,9,4,3,31.240708129728503,45.113429682614424,45.113429682614424,1.0
17,9,5,1,32.76076180189431,37.30838458040887,37.30838458040887,1.0
17,9,5,2,32.76076180189431,41.28884760842239,41.28884760842239,1.0
17,9,5,3,32.76076180189431,45.16437646691883,45.16437646691883,1.0
17,9,6,1,30.465119639097992,35.182390898707936,35.182390898707936,1.0
17,9,6,2,30.465119639097992,39.66264174156977,39.66264174156977,1.0
17,9,6,3,30.465119639097992,42.72164162964432,42.72164162964432,1.0
17,9,7,1,31.33200553688397,33.79576446244776,33.79576446244776,1.0
17,9,7,2,31.33200553688397,36.12199756661531,36.12199756661531,1.0
17,9,7,3,31.33200553688397,37.96538056774011,37.96538056774011,1.0
17,9,8,1,31.276875249790336,34.24766722840685,34.24766722840685,1.0
17,9,8,2,31.276875249790336,37.079871914934934,37.079871914934934,1.0
17,9,8,3,31.276875249790336,39.73602626659247,39.73602626659247,1.0
17,9,9,1,32.359355064858626,37.52805105155182,37.52805105155182,1.0
17,9,9,2,32.359355064858626,43.531155052161054,43.531155052161054,1.0
17,9,9,3,32.359355064858626,48.20372398839285,48.20372398839285,1.0
17,9,10,1,31.77121764165306,37.202203983303576,37.202203983303576,1.0
17,9,10,2,31.77121764165306,40.88509929961083,40.88509929961083,1.0
17,9,10,3,31.77121764165306,43.50877537510492,43.50877537510492,1.0
17,9,11,1,29.618743149256307,34.65790013296579,34.65790013296579,1.0
17,9,11,2,29.618743149256307,40.64009624469463,40.64009624469463,1.0
17,9,11,3,29.618743149256307,46.4756368134101,46.4756368134101,1.0
17,9,12,1,22.237454470452672,24.354864387396184,24.354864387396184,1.0
17,9,12,2,22.237454470452672,26.17797591556352,26.17797591556352,1.0
17,9,12,3,22.237454470452672,28.601984229011496,28.038343577884113,0.911440330627818
17,9,13,1,31.36491687150872,34.54272015144348,34.54272015144348,1.0
17,9,13,2,31.36491687150872,37.76775499213647,37.76775499213647,1.0
17,9,13,3,31.36491687150872,41.45065843335765,41.45065843335765,1.0
17,9,14,1,26.25777287551441,29.887415020462868,29.887415020462868,1.0
17,9,14,2,26.25777287551441,33.3545988842589,33.3545988842589,1.0
17,9,14,3,26.25777287551441,37.93993438304708,37.93993438304708,1.0
17,9,15,1,25.081898557478453,28.676609685190414,28.676609685190414,1.0
17,9,15,2,25.081898557478453,32.34212935976234,32.34212935976234,1.0
17,9,15,3,25.081898557478453,36.30432587285651,36.30432587285651,1.0
17,9,16,1,28.843098735285892,34.56247555150119,34.56247555150119,1.0
17,9,16,2,28.843098735285892,39.59520742392769,39.59520742392769,1.0
17,9,16,3,28.843098735285892,45.32919051552416,45.32919051552416,1.0
17,9,17,1,25.113452972909293,28.807862243934256,28.807862243934256,1.0
17,9,17,2,25.113452972909293,32.5285744446922,32.5285744446922,1.0
17,9,17,3,25.113452972909293,36.399385076452944,36.399385076452944,1.0
17,9,18,1,43.49056450839356,47.875174332110774,47.875174332110774,1.0
17,9,18,2,43.49056450839356,51.13412482161733,51.13412482161733,1.0
17,9,18,3,43.49056450839356,54.26091786266438,54.26091786266438,1.0
17,9,19,1,52.50379399889229,57.17621741909038,57.17621741909038,1.0
17,9,19,2,52.50379399889229,60.90836887645051,60.90836887645051,1.0
17,9,19,3,52.50379399889229,63.91088728386926,63.91088728386926,1.0
17,9,20,1,34.7740620238096,39.62307223377873,39.62307223377873,1.0
17,9,20,2,34.7740620238096,42.248317512211514,42.248317512211514,1.0
17,9,20,3,34.7740620238096,45.41628582652444,45.41628582652444,1.0
17,9,21,1,22.70802114757297,27.024985799500342,27.024985799500342,1.0
17,9,21,2,22.70802114757297,31.353103227024242,31.353103227024242,1.0
17,9,21,3,22.70802114757297,33.9011813807299,33.9011813807299,1.0
17,9,22,1,26.20077149852252,30.712025505874276,30.712025505874276,1.0
17,9,22,2,26.20077149852252,35.25227450077852,35.25227450077852,1.0
17,9,22,3,26.20077149852252,39.881231394244885,39.881231394244885,1.0
17,9,23,1,35.642155440764775,42.32753790745432,42.32753790745432,1.0
17,9,23,2,35.642155440764775,48.86921138225976,48.86921138225976,1.0
17,9,23,3,35.642155440764775,54.514183584704824,54.514183584704824,1.0
17,9,24,1,32.51563009933033,35.66112986004991,35.66112986004991,1.0
17,9,24,2,32.51563009933033,39.01699061489004,39.01699061489004,1.0
17,9,24,3,32.51563009933033,42.92681407363479,42.92681407363479,1.0
17,9,25,1,34.324870209082974,37.98377048032867,37.98377048032867,1.0
17,9,25,2,34.324870209082974,42.18688928837404,42.18688928837404,1.0
17,9,25,3,34.324870209082974,46.19514857064364,46.19514857064364,1.0
17,9,26,1,36.234845222430344,40.442789108366306,40.442789108366306,1.0
17,9,26,2,36.234845222430344,44.544858605870054,44.544858605870054,1.0
17,9,26,3,36.234845222430344,47.9139113937323,47.9139113937323,1.0
17,9,27,1,32.25863874132865,36.9099358062556,36.9099358062556,1.0
17,9,27,2,32.25863874132865,42.48523140676822,42.48523140676822,1.0
17,9,27,3,32.25863874132865,49.37910217988598,49.37910217988598,1.0
17,9,28,1,26.47616568556276,30.730535705549876,30.730535705549876,1.0
17,9,28,2,26.47616568556276,34.430810032706916,34.430810032706916,1.0
17,9,28,3,26.47616568556276,38.13029081269872,38.13029081269872,1.0
17,9,29,1,23.362865034842258,26.494775919077455,26.494775919077455,1.0
17,9,29,2,23.362865034842258,30.44184679548624,30.44184679548624,1.0
17,9,29,3,23.362865034842258,34.59725511025223,34.59725511025223,1.0
17,9,30,1,44.27871464909833,50.075229952997745,50.075229952997745,1.0
17,9,30,2,44.27871464909833,53.09669684354151,53.09669684354151,1.0
17,9,30,3,44.27871464909833,56.905346049377016,56.905346049377016,1.0
17,9,31,1,27.034509096556175,31.432777637510966,31.432777637510966,1.0
17,9,31,2,27.034509096556175,35.869408096347485,35.869408096347485,1.0
17,9,31,3,27.034509096556175,40.52243238711212,40.52243238711212,1.0
17,9,32,1,25.325204035379492,29.22860777542638,29.22860777542638,1.0
17,9,32,2,25.325204035379492,32.5215674765046,32.5215674765046,1.0
17,9,32,3,25.325204035379492,35.58742387238133,35.58742387238133,1.0
17,9,33,1,22.27994337879796,25.42580954089741,25.42580954089741,1.0
17,9,33,2,22.27994337879796,28.83236346105931,28.83236346105931,1.0
17,9,33,3,22.27994337879796,32.16222511410138,32.16222511410138,1.0
17,9,34,1,27.98760946346511,32.572786865065716,32.572786865065716,1.0
17,9,34,2,27.98760946346511,37.41207459144866,37.41207459144866,1.0
17,9,34,3,27.98760946346511,41.27622568801999,41.27622568801999,1.0
17,9,35,1,45.22629018887764,49.34456413341137,49.34456413341137,1.0
17,9,35,2,45.22629018887764,53.024528336663764,53.024528336663764,1.0
17,9,35,3,45.22629018887764,56.65191102694342,56.65191102694342,1.0
17,9,36,1,29.772291939068985,34.58109226185646,34.58109226185646,1.0
17,9,36,2,29.772291939068985,38.93659344099074,38.93659344099074,1.0
17,9,36,3,29.772291939068985,43.26737891818522,43.26737891818522,1.0
17,9,37,1,36.586210284989576,39.4801217508218,39.4801217508218,1.0
17,9,37,2,36.586210284989576,42.417169126708316,42.417169126708316,1.0
17,9,37,3,36.586210284989576,46.00671663176792,46.00671663176792,1.0
17,9,38,1,34.56047713693434,38.44214818982904,38.44214818982904,1.0
17,9,38,2,34.56047713693434,41.72304157786499,41.72304157786499,1.0
17,9,38,3,34.56047713693434,45.013620209305294,45.013620209305294,1.0
17,9,39,1,29.747188026349015,32.84226604110886,32.84226604110886,1.0
17,9,39,2,29.747188026349015,35.97463034850308,35.97463034850308,1.0
17,9,39,3,29.747188026349015,39.63316745301594,39.63316745301594,1.0
17,9,40,1,32.91607468610413,36.757833685376895,36.757833685376895,1.0
17,9,40,2,32.91607468610413,40.603435331631744,40.603435331631744,1.0
17,9,40,3,32.91607468610413,44.18312161537169,44.18312161537169,1.0
17,9,41,1,28.159062035034992,31.766191413227478,31.766191413227478,1.0
17,9,41,2,28.159062035034992,35.57629519520717,35.57629519520717,1.0
17,9,41,3,28.159062035034992,39.034954247856376,39.034954247856376,1.0
17,9,42,1,23.41289717805089,26.319666510919873,26.319666510919873,1.0
17,9,42,2,23.41289717805089,28.90421618387557,28.90421618387557,1.0
17,9,42,3,23.41289717805089,31.14058293247965,31.14058293247965,1.0
17,9,43,1,26.640019793202722,30.31080424290471,30.31080424290471,1.0
17,9,43,2,26.640019793202722,34.79250905844985,34.79250905844985,1.0
17,9,43,3,26.640019793202722,39.873659911381104,39.873659911381104,1.0
17,9,44,1,31.304916099514056,34.55599639335588,34.55599639335588,1.0
17,9,44,2,31.304916099514056,37.384124272517724,37.384124272517724,1.0
17,9,44,3,31.304916099514056,40.46080330186384,40.46080330186384,1.0
17,9,45,1,31.828717660997004,35.93767447014151,35.93767447014151,1.0
17,9,45,2,31.828717660997004,40.60345190059084,40.60345190059084,1.0
17,9,45,3,31.828717660997004,43.954535492768606,43.954535492768606,1.0
17,9,46,1,27.114333525495656,30.53183384927189,30.53183384927189,1.0
17,9,46,2,27.114333525495656,33.996752326785646,33.996752326785646,1.0
17,9,46,3,27.114333525495656,37.31276280549534,37.31276280549534,1.0
17,9,47,1,28.335229823089126,31.19432892498118,31.19432892498118,1.0
17,9,47,2,28.335229823089126,35.1960112278093,35.1960112278093,1.0
17,9,47,3,28.335229823089126,39.22034817827398,39.22034817827398,1.0
17,9,48,1,30.96132258751487,36.126612642674026,36.126612642674026,1.0
17,9,48,2,30.96132258751487,41.46151524467703,41.46151524467703,1.0
17,9,48,3,30.96132258751487,46.60105237837407,46.54719620323813,0.9965564510476762
17,9,49,1,43.06571094029577,47.69470865889481,47.69470865889481,1.0
17,9,49,2,43.06571094029577,52.089665627205136,52.089665627205136,1.0
17,9,49,3,43.06571094029577,55.757904005976094,55.757904005976094,1.0
17,9,50,1,31.035715549575173,35.44780196672414,35.44780196672414,1.0
17,9,50,2,31.035715549575173,39.39478671437584,39.39478671437584,1.0
17,9,50,3,31.035715549575173,43.55171289269984,43.55171289269984,1.0
17,9,51,1,46.937768773765754,50.75954373148355,50.75954373148355,1.0
17,9,51,2,46.937768773765754,53.58893666625205,53.58893666625205,1.0
17,9,51,3,46.937768773765754,56.52994107722976,56.52994107722976,1.0
17,9,52,1,21.047415096504935,25.757271026639323,25.757271026639323,1.0
17,9,52,2,21.047415096504935,30.302466149713684,30.302466149713684,1.0
17,9,52,3,21.047415096504935,34.595584321736574,34.595584321736574,1.0
17,9,53,1,27.255552737911405,32.12113036189075,32.12113036189075,1.0
17,9,53,2,27.255552737911405,37.23825352426472,37.23825352426472,1.0
17,9,53,3,27.255552737911405,42.53121615262419,42.53121615262419,1.0
17,9,54,1,27.466607778694055,31.604972606844836,31.604972606844836,1.0
17,9,54,2,27.466607778694055,35.205713128056004,35.205713128056004,1.0
17,9,54,3,27.466607778694055,38.72787502919202,38.72787502919202,1.0
17,9,55,1,24.571061151015527,28.384120367594914,28.384120367594914,1.0
17,9,55,2,24.571061151015527,32.76198677871197,32.76198677871197,1.0
17,9,55,3,24.571061151015527,37.14514795104989,37.14514795104989,1.0
17,9,56,1,35.35843959426141,41.79759670291623,41.79759670291623,1.0
17,9,56,2,35.35843959426141,47.18058310142045,47.18058310142045,1.0
17,9,56,3,35.35843959426141,51.763977514674544,51.763977514674544,1.0
17,9,57,1,31.81172162590802,36.5789880443602,36.5789880443602,1.0
17,9,57,2,31.81172162590802,41.83897329738364,41.83897329738364,1.0
17,9,57,3,31.81172162590802,46.02664012312699,46.02664012312699,1.0
17,9,58,1,37.95003735347109,42.61914308955909,42.61914308955909,1.0
17,9,58,2,37.95003735347109,46.95388236850092,46.95388236850092,1.0
17,9,58,3,37.95003735347109,50.85808958873111,50.85808958873111,1.0
17,9,59,1,34.12662100271569,37.701774205529226,37.701774205529226,1.0
17,9,59,2,34.12662100271569,41.9337607939324,41.9337607939324,1.0
17,9,59,3,34.12662100271569,46.23013807490857,46.23013807490857,1.0
17,9,60,1,34.32984863191082,37.22296845610277,37.22296845610277,1.0
17,9,60,2,34.32984863191082,39.84273614835405,39.84273614835405,1.0
17,9,60,3,34.32984863191082,41.98575501322503,41.98575501322503,1.0
17,9,61,1,26.66024689796481,32.346638573300524,32.346638573300524,1.0
17,9,61,2,26.66024689796481,37.1417832242895,37.1417832242895,1.0
17,9,61,3,26.66024689796481,42.34875685808455,42.34875685808455,1.0
17,9,62,1,37.47535940899134,40.79621921907323,40.79621921907323,1.0
17,9,62,2,37.47535940899134,43.99865948058946,43.99865948058946,1.0
17,9,62,3,37.47535940899134,46.93221934990087,46.93221934990087,1.0
17,9,63,1,31.21300493864424,36.450609793206716,36.450609793206716,1.0
17,9,63,2,31.21300493864424,41.2270320695421,41.2270320695421,1.0
17,9,63,3,31.21300493864424,45.77724690998855,45.77724690998855,1.0
17,9,64,1,22.850642296464486,25.80223656068237,25.80223656068237,1.0
17,9,64,2,22.850642296464486,28.651592133781882,28.651592133781882,1.0
17,9,64,3,22.850642296464486,31.93952259030686,31.93952259030686,1.0
17,9,65,1,30.60936910049466,34.84809435771995,34.84809435771995,1.0
17,9,65,2,30.60936910049466,39.1271518242425,39.1271518242425,1.0
17,9,65,3,30.60936910049466,44.95413153717885,44.95413153717885,1.0
17,9,66,1,24.251349431071205,27.579692490357953,27.579692490357953,1.0
17,9,66,2,24.251349431071205,30.547312472835525,30.547312472835525,1.0
17,9,66,3,24.251349431071205,33.42869832472095,33.42869832472095,1.0
17,9,67,1,41.700723262986884,46.19191207681721,46.19191207681721,1.0
17,9,67,2,41.700723262986884,50.87657807925319,50.87657807925319,1.0
17,9,67,3,41.700723262986884,55.38485283731655,55.38485283731655,1.0
17,9,68,1,37.68096448356285,42.89848211450887,42.89848211450887,1.0
17,9,68,2,37.68096448356285,48.50285233963753,48.50285233963753,1.0
17,9,68,3,37.68096448356285,53.1934811082433,53.1934811082433,1.0
17,9,69,1,20.71898924582367,23.785438633401423,23.785438633401423,1.0
17,9,69,2,20.71898924582367,27.20155032457533,27.20155032457533,1.0
17,9,69,3,20.71898924582367,30.594906464567693,30.594906464567693,1.0
17,9,70,1,23.33625284169155,28.150423344741565,28.150423344741565,1.0
17,9,70,2,23.33625284169155,32.73268168077447,32.73268168077447,1.0
17,9,70,3,23.33625284169155,38.05831867856125,38.05831867856125,1.0
17,9,71,1,35.44952350234712,38.60165654437017,38.60165654437017,1.0
17,9,71,2,35.44952350234712,40.95611169739592,40.95611169739592,1.0
17,9,71,3,35.44952350234712,43.181566010284946,43.181566010284946,1.0
17,9,72,1,23.066490973388344,26.274542655125266,26.274542655125266,1.0
17,9,72,2,23.066490973388344,29.72369933226426,29.72369933226426,1.0
17,9,72,3,23.066490973388344,33.59007136313913,33.59007136313913,1.0
17,9,73,1,43.42353896754263,49.877484823961254,49.877484823961254,1.0
17,9,73,2,43.42353896754263,56.275247254318465,56.275247254318465,1.0
17,9,73,3,43.42353896754263,61.55496482048838,61.55496482048838,1.0
17,9,74,1,22.508099719743917,25.157578451124593,25.157578451124593,1.0
17,9,74,2,22.508099719743917,29.238382993077497,29.238382993077497,1.0
17,9,74,3,22.508099719743917,33.40442624642107,33.40442624642107,1.0
17,9,75,1,39.24100233704534,42.41505738660843,42.41505738660843,1.0
17,9,75,2,39.24100233704534,46.29124421624159,46.29124421624159,1.0
17,9,75,3,39.24100233704534,50.71857968124584,50.71857968124584,1.0
17,9,76,1,27.043441254054763,32.07109070144047,32.07109070144047,1.0
17,9,76,2,27.043441254054763,36.53990147325432,36.53990147325432,1.0
17,9,76,3,27.043441254054763,41.24886461608929,41.24886461608929,1.0
17,9,77,1,38.32939799821011,40.13384053295073,40.13384053295073,1.0
17,9,77,2,38.32939799821011,41.8643321054195,41.8643321054195,1.0
17,9,77,3,38.32939799821011,44.39105154349488,44.087661772732126,0.9499493383288531
17,9,78,1,35.75969749402206,40.00980323705583,40.00980323705583,1.0
17,9,78,2,35.75969749402206,44.40449274361559,44.40449274361559,1.0
17,9,78,3,35.75969749402206,48.3032891013618,48.3032891013618,1.0
17,9,79,1,28.10930895723282,31.912488162092068,31.912488162092068,1.0
17,9,79,2,28.10930895723282,36.21053895015212,36.21053895015212,1.0
17,9,79,3,28.10930895723282,41.087617819234666,41.087617819234666,1.0
17,9,80,1,32.54212051665034,38.60610025124807,38.60610025124807,1.0
17,9,80,2,32.54212051665034,44.590300888119486,44.590300888119486,1.0
17,9,80,3,32.54212051665034,49.74915578087945,49.74915578087945,1.0
17,9,81,1,34.52723723451373,38.329817914549324,38.329817914549324,1.0
17,9,81,2,34.52723723451373,43.267241329704866,43.267241329704866,1.0
17,9,81,3,34.52723723451373,45.91106480078653,45.91106480078653,1.0
17,9,82,1,24.68580337224731,29.758981648375478,29.758981648375478,1.0
17,9,82,2,24.68580337224731,34.658503387690324,34.658503387690324,1.0
17,9,82,3,24.68580337224731,40.230092837749524,40.230092837749524,1.0
17,9,83,1,30.190584426590657,35.07816946445666,35.07816946445666,1.0
17,9,83,2,30.190584426590657,40.43395382392389,40.43395382392389,1.0
17,9,83,3,30.190584426590657,45.156574993464695,45.156574993464695,1.0
17,9,84,1,35.629845254389686,40.899033584740465,40.899033584740465,1.0
17,9,84,2,35.629845254389686,45.21795247767223,45.21795247767223,1.0
17,9,84,3,35.629845254389686,48.30870367832151,48.30870367832151,1.0
17,9,85,1,29.8206426957907,34.03932466201351,34.03932466201351,1.0
17,9,85,2,29.8206426957907,38.32631317378759,38.32631317378759,1.0
17,9,85,3,29.8206426957907,43.33867614297378,43.33867614297378,1.0
17,9,86,1,22.01835766146558,24.519372383237172,24.519372383237172,1.0
17,9,86,2,22.01835766146558,27.073267492552997,27.073267492552997,1.0
17,9,86,3,22.01835766146558,29.307657062118494,29.307657062118494,1.0
17,9,87,1,21.216962267603012,23.783678909709707,23.783678909709707,1.0
17,9,87,2,21.216962267603012,26.318544040738924,26.318544040738924,1.0
17,9,87,3,21.216962267603012,29.024941801522804,29.024941801522804,1.0
17,9,88,1,29.075820656707286,32.86187702909775,32.86187702909775,1.0
17,9,88,2,29.075820656707286,36.71793148448869,36.71793148448869,1.0
17,9,88,3,29.075820656707286,39.11721667787064,39.11721667787064,1.0
17,9,89,1,43.61251078267197,49.60287685812077,49.60287685812077,1.0
17,9,89,2,43.61251078267197,54.953223572407296,54.953223572407296,1.0
17,9,89,3,43.61251078267197,59.48717332847033,59.48717332847033,1.0
17,9,90,1,22.715613817753603,25.56158963736513,25.56158963736513,1.0
17,9,90,2,22.715613817753603,27.999539236470415,27.999539236470415,1.0
17,9,90,3,22.715613817753603,30.90883183175105,30.90883183175105,1.0
17,9,91,1,33.341740758949356,39.00126721569888,39.00126721569888,1.0
17,9,91,2,33.341740758949356,44.5510401896723,44.5510401896723,1.0
17,9,91,3,33.341740758949356,49.70114417292552,49.70114417292552,1.0
17,9,92,1,22.740537798380554,26.76756659901477,26.76756659901477,1.0
17,9,92,2,22.740537798380554,30.56898836623509,30.56898836623509,1.0
17,9,92,3,22.740537798380554,34.27439940678187,34.27439940678187,1.0
17,9,93,1,34.54856270095516,39.46966450193917,39.46966450193917,1.0
17,9,93,2,34.54856270095516,44.977713692318694,44.977713692318694,1.0
17,9,93,3,34.54856270095516,49.80629533082507,49.80629533082507,1.0
17,9,94,1,37.722548006926424,41.310588299190584,41.310588299190584,1.0
17,9,94,2,37.722548006926424,44.899788131684495,44.899788131684495,1.0
17,9,94,3,37.722548006926424,48.82905951129565,48.82905951129565,1.0
17,9,95,1,34.908896886372816,39.47249630892215,39.47249630892215,1.0
17,9,95,2,34.908896886372816,43.36472513970982,43.36472513970982,1.0
17,9,95,3,34.908896886372816,46.744237410891046,46.744237410891046,1.0
17,9,96,1,37.87805335776705,41.9105585515023,41.9105585515023,1.0
17,9,96,2,37.87805335776705,45.377927462046785,45.377927462046785,1.0
17,9,96,3,37.87805335776705,48.310997609944955,48.310997609944955,1.0
17,9,97,1,37.99956011955432,43.35202550164426,43.35202550164426,1.0
17,9,97,2,37.99956011955432,47.312100195194134,47.312100195194134,1.0
17,9,97,3,37.99956011955432,50.35786258846079,50.35786258846079,1.0
17,9,98,1,34.21063301152319,38.98343324686932,38.98343324686932,1.0
17,9,98,2,34.21063301152319,42.838226242816845,42.838226242816845,1.0
17,9,98,3,34.21063301152319,46.620023897484245,46.620023897484245,1.0
17,9,99,1,26.364754773782206,31.2938220669416,31.2938220669416,1.0
17,9,99,2,26.364754773782206,36.40493934073199,36.40493934073199,1.0
17,9,99,3,26.364754773782206,40.83395529979892,40.83395529979892,1.0
