trial,seed,dimension,alternative_count,repetition,true_class,predicted_class,l1_distance,construction_epsilon,construction_residual_l1,analytic_separation_margin,ground_truth_witness_valid,tolerance,runtime_ms,coefficient_sum
204,20260725,5,5,24,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.30619998869951814,1.0
205,20260725,5,5,25,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.2947999892057851,0.9999999999999994
206,20260725,5,5,26,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.28730000485666096,1.0
207,20260725,5,5,27,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.28360000578686595,1.0
208,20260725,5,5,28,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.28390000807121396,1.0
209,20260725,5,5,29,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.2905000001192093,0.9999999999999999
210,20260725,5,5,30,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.2891000040108338,1.0
211,20260725,5,5,31,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.2941999991890043,1.0000000000000004
212,20260725,5,5,32,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.2891999902203679,1.0
213,20260725,5,5,33,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.28369999199640006,1.0000000000000002
214,20260725,5,5,34,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.2829000004567206,1.0
215,20260725,5,5,35,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.28539999038912356,1.0
216,20260725,5,5,36,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3071999963140115,0.9999999999999998
217,20260725,5,5,37,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3053999971598387,1.0
218,20260725,5,5,38,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.30130000959616154,1.0000000000000002
219,20260725,5,5,39,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.2902999985963106,1.0
220,20260725,5,5,40,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.2842999965650961,0.9999999999999999
221,20260725,5,5,41,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.28199999360367656,0.9999999999999999
222,20260725,5,5,42,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.301199994282797,0.9999999999999999
223,20260725,5,5,43,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.30220000189729035,0.9999999999999996
224,20260725,5,5,44,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.2894000062951818,1.0
225,20260725,5,5,45,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.28449999808799475,1.0
226,20260725,5,5,46,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.2862999972421676,1.0
227,20260725,5,5,47,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.2859000087482855,0.9999999999999999
228,20260725,5,5,48,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.29839998751413077,1.0
229,20260725,5,5,49,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.2982000005431473,1.0000000000000002
230,20260725,5,5,50,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.302400003420189,1.0000000000000002
231,20260725,5,5,51,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.29460000223480165,1.0
232,20260725,5,5,52,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.28449999808799475,1.0
233,20260725,5,5,53,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.2854000049410388,1.0
234,20260725,5,5,54,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.29850000282749534,1.0
235,20260725,5,5,55,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.29099998937454075,0.9999999999999999
236,20260725,5,5,56,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.2854000049410388,1.0000000000000002
237,20260725,5,5,57,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.28870000096503645,1.0000000000000002
238,20260725,5,5,58,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.2857999934349209,1.0
239,20260725,5,5,59,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.2851000026566908,0.9999999999999999
240,20260725,5,5,0,separable,separable,1.0309249646348075,0.0,,0.5154624823174037,True,1e-08,0.3448000061325729,1.0
241,20260725,5,5,1,separable,separable,1.028050797984085,0.0,,0.5140253989920425,True,1e-08,0.33969999640248716,1.0
242,20260725,5,5,2,separable,separable,1.5537821079798904,0.0,,0.7768910539899451,True,1e-08,0.3012000088347122,1.0
243,20260725,5,5,3,separable,separable,1.0106391189702975,0.0,,0.5053195594851487,True,1e-08,0.3468999930191785,1.0
244,20260725,5,5,4,separable,separable,1.2766942947154245,0.0,,0.6383471473577123,True,1e-08,0.29159999394323677,1.0
245,20260725,5,5,5,separable,separable,1.5520605470811417,0.0,,0.7760302735405709,True,1e-08,0.2800000074785203,1.0
246,20260725,5,5,6,separable,separable,1.4200177267405727,0.0,,0.7100088633702863,True,1e-08,0.34670000604819506,1.0
247,20260725,5,5,7,separable,separable,1.474166433358755,0.0,,0.7370832166793774,True,1e-08,0.2973000082420185,1.0
248,20260725,5,5,8,separable,separable,1.5084061103211535,0.0,,0.7542030551605766,True,1e-08,0.28559999191202223,1.0
249,20260725,5,5,9,separable,separable,1.602821695414895,0.0,,0.8014108477074475,True,1e-08,0.27820000832434744,1.0
250,20260725,5,5,10,separable,separable,1.7203135631918296,0.0,,0.8601567815959149,True,1e-08,0.331000002915971,1.0
251,20260725,5,5,11,separable,separable,0.629287815673807,0.0,,0.31464390783690344,True,1e-08,0.32900000223889947,1.0
252,20260725,5,5,12,separable,separable,0.9148288882258662,0.0,,0.4574144441129331,True,1e-08,0.36780000664293766,1.0
253,20260725,5,5,13,separable,separable,1.1860709154755433,0.0,,0.5930354577377718,True,1e-08,0.32890000147745013,1.0
254,20260725,5,5,14,separable,separable,0.9144534081567618,0.0,,0.45722670407838084,True,1e-08,0.34220000088680536,1.0
255,20260725,5,5,15,separable,separable,1.4476390809758395,0.0,,0.7238195404879199,True,1e-08,0.34410000080242753,1.0
256,20260725,5,5,16,separable,separable,1.4216810561595723,0.0,,0.7108405280797863,True,1e-08,0.2953999937744811,1.0
257,20260725,5,5,17,separable,separable,1.3475050113897278,0.0,,0.6737525056948639,True,1e-08,0.33480000274721533,1.0
258,20260725,5,5,18,separable,separable,1.1275028354721313,0.0,,0.5637514177360656,True,1e-08,0.28279999969527125,1.0
259,20260725,5,5,19,separable,separable,1.171512962198009,0.0,,0.5857564810990046,True,1e-08,0.32469999860040843,1.0
260,20260725,5,5,20,separable,separable,0.886813976527713,0.0,,0.4434069882638565,True,1e-08,0.33039999834727496,1.0
261,20260725,5,5,21,separable,separable,0.8559111119342445,0.0,,0.4279555559671222,True,1e-08,0.32639999699313194,1.0
262,20260725,5,5,22,separable,separable,1.323564055300011,0.0,,0.6617820276500055,True,1e-08,0.3324999997857958,1.0
263,20260725,5,5,23,separable,separable,1.4220044971924377,0.0,,0.7110022485962187,True,1e-08,0.33009999606292695,1.0
264,20260725,5,5,24,separable,separable,1.524491877803181,0.0,,0.7622459389015905,True,1e-08,0.28310000197961926,1.0
265,20260725,5,5,25,separable,separable,0.9861551182344666,0.0,,0.4930775591172333,True,1e-08,0.2823999966494739,1.0
266,20260725,5,5,26,separable,separable,0.9936415502217789,0.0,,0.4968207751108895,True,1e-08,0.33799999800976366,1.0
267,20260725,5,5,27,separable,separable,1.1159707427836139,0.0,,0.5579853713918068,True,1e-08,0.34929999674204737,1.0
268,20260725,5,5,28,separable,separable,1.1481296420186302,0.0,,0.5740648210093151,True,1e-08,0.34610000147949904,1.0
269,20260725,5,5,29,separable,separable,1.318301692945472,0.0,,0.659150846472736,True,1e-08,0.2886000002035871,1.0
270,20260725,5,5,30,separable,separable,1.2685879024327984,0.0,,0.6342939512163993,True,1e-08,0.3234999894630164,1.0
271,20260725,5,5,31,separable,separable,1.4893693400134267,0.0,,0.7446846700067133,True,1e-08,0.32589999318588525,1.0
272,20260725,5,5,32,separable,separable,1.5010237575169645,0.0,,0.7505118787584821,True,1e-08,0.2828000142471865,1.0
273,20260725,5,5,33,separable,separable,0.7770279157719348,0.0,,0.38851395788596743,True,1e-08,0.32330000249203295,1.0
274,20260725,5,5,34,separable,separable,1.7339434234895057,0.0,,0.8669717117447528,True,1e-08,0.3419999993639067,1.0
275,20260725,5,5,35,separable,separable,1.2545002803714842,0.0,,0.627250140185742,True,1e-08,0.3327000013086945,1.0
276,20260725,5,5,36,separable,separable,0.7868930155406757,0.0,,0.39344650777033785,True,1e-08,0.32789999386295676,1.0
277,20260725,5,5,37,separable,separable,1.388984026279036,0.0,,0.6944920131395181,True,1e-08,0.3294999914942309,1.0
278,20260725,5,5,38,separable,separable,1.362586704203482,0.0,,0.681293352101741,True,1e-08,0.3327000013086945,1.0
279,20260725,5,5,39,separable,separable,1.2582283307702293,0.0,,0.6291141653851147,True,1e-08,0.34449998929630965,1.0
280,20260725,5,5,40,separable,separable,1.3566410154641888,0.0,,0.6783205077320944,True,1e-08,0.338700003339909,1.0
281,20260725,5,5,41,separable,separable,0.8654686595753023,0.0,,0.43273432978765103,True,1e-08,0.3254000039305538,1.0
282,20260725,5,5,42,separable,separable,1.6540462400974745,0.0,,0.8270231200487373,True,1e-08,0.3281999961473048,1.0
283,20260725,5,5,43,separable,separable,1.055044345466846,0.0,,0.527522172733423,True,1e-08,0.3245999978389591,1.0
284,20260725,5,5,44,separable,separable,0.9373222381676718,0.0,,0.4686611190838359,True,1e-08,0.3333000058773905,1.0
285,20260725,5,5,45,separable,separable,1.4949963511648587,0.0,,0.7474981755824294,True,1e-08,0.2837000065483153,1.0
286,20260725,5,5,46,separable,separable,1.3274556754902105,0.0,,0.6637278377451054,True,1e-08,0.3003000019816682,1.0
287,20260725,5,5,47,separable,separable,1.6157124366005617,0.0,,0.8078562183002809,True,1e-08,0.32369999098591506,1.0
288,20260725,5,5,48,separable,separable,1.1920246357158388,0.0,,0.5960123178579194,True,1e-08,0.32900000223889947,1.0
289,20260725,5,5,49,separable,separable,1.5469252875092507,0.0,,0.7734626437546254,True,1e-08,0.30530001095030457,1.0
290,20260725,5,5,50,separable,separable,1.5720231643457334,0.0,,0.7860115821728668,True,1e-08,0.34610000147949904,1.0
291,20260725,5,5,51,separable,separable,0.942325637325806,0.0,,0.471162818662903,True,1e-08,0.360500009264797,1.0
292,20260725,5,5,52,separable,separable,0.9566203293903823,0.0,,0.47831016469519105,True,1e-08,0.33939999411813915,1.0
293,20260725,5,5,53,separable,separable,1.6550431306373663,0.0,,0.8275215653186833,True,1e-08,0.3251000016462058,1.0
294,20260725,5,5,54,separable,separable,0.43674495897997745,0.0,,0.21837247948998872,True,1e-08,0.3375000087544322,1.0
295,20260725,5,5,55,separable,separable,0.8187681177790853,0.0,,0.40938405888954266,True,1e-08,0.34339999547228217,1.0
296,20260725,5,5,56,separable,separable,1.1941782376131584,0.0,,0.5970891188065792,True,1e-08,0.3367000026628375,1.0
297,20260725,5,5,57,separable,separable,1.4873792751683803,0.0,,0.7436896375841902,True,1e-08,0.32080001255963,1.0
298,20260725,5,5,58,separable,separable,0.8558215583228883,0.0,,0.42791077916144415,True,1e-08,0.3296000068075955,1.0
299,20260725,5,5,59,separable,separable,1.4619211844786946,0.0,,0.7309605922393472,True,1e-08,0.3284999984316528,1.0
300,20260725,5,5,0,near_boundary,separable,2.0000000000575113e-07,1e-07,,1.0000000000287557e-07,True,1e-08,0.30050000350456685,1.0
301,20260725,5,5,1,near_boundary,separable,1.9999999998970131e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.31210000452119857,1.0
302,20260725,5,5,2,near_boundary,separable,2.000000000996568e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.31090000993572176,1.0
303,20260725,5,5,3,near_boundary,separable,1.999999999838157e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3056999994441867,1.0
304,20260725,5,5,4,near_boundary,separable,2.0000000003151968e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2998999989358708,0.9999999999999999
305,20260725,5,5,5,near_boundary,separable,2.0000000007789674e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.298400002066046,1.0
306,20260725,5,5,6,near_boundary,separable,1.99999999994266e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2922999992733821,1.0
307,20260725,5,5,7,near_boundary,separable,1.999999998636623e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2978999982587993,1.0000000000000002
308,20260725,5,5,8,near_boundary,separable,2.0000000000754303e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2972999936901033,1.0
309,20260725,5,5,9,near_boundary,separable,1.9999999994019253e-07,1e-07,,1.0000000000287557e-07,True,1e-08,0.29799999902024865,0.9999999999999999
310,20260725,5,5,10,near_boundary,separable,2.0000000011173518e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.294400000711903,0.9999999999999997
311,20260725,5,5,11,near_boundary,separable,1.9999999994402776e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3014000103576109,1.0
312,20260725,5,5,12,near_boundary,separable,2.0000000000653999e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.28980000934097916,1.0
313,20260725,5,5,13,near_boundary,separable,2.000000000063555e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.29749999521300197,0.9999999999999998
314,20260725,5,5,14,near_boundary,separable,1.9999999999881224e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.29540000832639635,1.0
315,20260725,5,5,15,near_boundary,separable,2.0000000001282005e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2987999905599281,0.9999999999999997
316,20260725,5,5,16,near_boundary,separable,1.9999999997226506e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.28700000257231295,1.0000000000000002
317,20260725,5,5,17,near_boundary,separable,1.9999999999664468e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2894000062951818,1.0
318,20260725,5,5,18,near_boundary,separable,2.0000000000145842e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2896000078180805,1.0
319,20260725,5,5,19,near_boundary,separable,2.0000000000344517e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2986999897984788,1.0
320,20260725,5,5,20,near_boundary,separable,1.9999999968729925e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.29680000443477184,1.0
321,20260725,5,5,21,near_boundary,separable,2.000000000269747e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.28709998878184706,1.0
322,20260725,5,5,22,near_boundary,separable,1.9999999903038324e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.29770001128781587,1.000000000000002
323,20260725,5,5,23,near_boundary,separable,2.0000000011597969e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2928999892901629,1.0
324,20260725,5,5,24,near_boundary,separable,1.9999999999925712e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2854000049410388,1.0
325,20260725,5,5,25,near_boundary,separable,2.0000000006043153e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.30080000578891486,1.0
326,20260725,5,5,26,near_boundary,separable,2.0000000000575113e-07,1e-07,,1.0000000000287557e-07,True,1e-08,0.2961999998660758,1.0
327,20260725,5,5,27,near_boundary,separable,2.0000000004214147e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2987999905599281,0.9999999999999999
328,20260725,5,5,28,near_boundary,separable,2.000000000071272e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2986000035889447,1.0
329,20260725,5,5,29,near_boundary,separable,2.0000000001770833e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2975999959744513,1.0
330,20260725,5,5,30,near_boundary,separable,2.0000000000093077e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2834000042639673,1.0
331,20260725,5,5,31,near_boundary,separable,2.000000000120673e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2961999998660758,1.0
332,20260725,5,5,32,near_boundary,separable,1.999999999968757e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.28979999478906393,1.0
333,20260725,5,5,33,near_boundary,separable,2.0000000001254465e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.28670000028796494,1.0000000000000002
334,20260725,5,5,34,near_boundary,separable,1.9999999998690973e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.28160000510979444,1.0
335,20260725,5,5,35,near_boundary,separable,2.0000000000228169e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2894000062951818,1.0
336,20260725,5,5,36,near_boundary,separable,1.9999999989910283e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.28660001407843083,1.0
337,20260725,5,5,37,near_boundary,separable,2.0000000005218106e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2902999985963106,0.9999999999999999
338,20260725,5,5,38,near_boundary,separable,1.9999999998149486e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2945000014733523,1.0
339,20260725,5,5,39,near_boundary,separable,1.999999999445219e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3269000008003786,1.0
340,20260725,5,5,40,near_boundary,separable,1.9999999991487937e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3032999957213178,1.0
341,20260725,5,5,41,near_boundary,separable,2.0000000001332318e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3012999950442463,1.0
342,20260725,5,5,42,near_boundary,separable,2.0000000000220106e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.28700000257231295,1.0
343,20260725,5,5,43,near_boundary,separable,1.999999999641176e-07,1e-07,,1.0000000000287557e-07,True,1e-08,0.295000005280599,1.0000000000000002
344,20260725,5,5,44,near_boundary,separable,1.9999999994021934e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.29320000612642616,1.0000000000000002
345,20260725,5,5,45,near_boundary,separable,1.999999999914925e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2902000123867765,1.0
346,20260725,5,5,46,near_boundary,separable,1.9999999992329385e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2834000042639673,1.0
347,20260725,5,5,47,near_boundary,separable,2.0000000000228169e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.28449999808799475,1.0
348,20260725,5,5,48,near_boundary,separable,2.0000000001592268e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2869999880203977,1.0
349,20260725,5,5,49,near_boundary,separable,2.00000000152967e-07,1e-07,,1.0000000000287557e-07,True,1e-08,0.2882999979192391,0.9999999999999998
350,20260725,5,5,50,near_boundary,separable,1.9999999991476132e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3003000019816682,1.0
351,20260725,5,5,51,near_boundary,separable,2.000000000326284e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2843999973265454,0.9999999999999999
352,20260725,5,5,52,near_boundary,separable,1.999999999916351e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.28649999876506627,1.0000000000000007
353,20260725,5,5,53,near_boundary,separable,2.0000000003688113e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.29830000130459666,0.9999999999999998
354,20260725,5,5,54,near_boundary,separable,1.999999999956366e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3001000004587695,1.0
355,20260725,5,5,55,near_boundary,separable,2.0000000001788033e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.28219999512657523,1.0
356,20260725,5,5,56,near_boundary,separable,1.9999999999881224e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.29600001289509237,1.0
357,20260725,5,5,57,near_boundary,separable,1.9999999999052344e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.28220000967849046,1.0
358,20260725,5,5,58,near_boundary,separable,1.9999999994279356e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.27999999292660505,1.0
359,20260725,5,5,59,near_boundary,separable,2.0000000007221003e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.28530000417958945,1.0
360,20260725,10,8,0,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.378700002329424,1.0
361,20260725,10,8,1,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34869999217335135,1.0
362,20260725,10,8,2,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35790000401902944,1.0
363,20260725,10,8,3,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.33490000350866467,1.0
364,20260725,10,8,4,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3397999971639365,0.9999999999999999
365,20260725,10,8,5,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35600000410340726,0.9999999999999999
366,20260725,10,8,6,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3479000006336719,0.9999999999999998
367,20260725,10,8,7,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3456999984337017,0.9999999999999998
368,20260725,10,8,8,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.33880000410135835,1.0000000000000002
369,20260725,10,8,9,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.341199993272312,1.0
370,20260725,10,8,10,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35459999344311655,1.0000000000000002
371,20260725,10,8,11,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.33960001019295305,0.9999999999999997
372,20260725,10,8,12,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3462000022409484,1.0
373,20260725,10,8,13,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3429999924264848,1.0
374,20260725,10,8,14,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3392999933566898,0.9999999999999998
375,20260725,10,8,15,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.338400001055561,1.0
376,20260725,10,8,16,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34640000376384705,0.9999999999999999
377,20260725,10,8,17,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34169999707955867,1.0
378,20260725,10,8,18,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3556000010576099,1.0
379,20260725,10,8,19,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.33680000342428684,0.9999999999999999
380,20260725,10,8,20,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.33460000122431666,0.9999999999999999
381,20260725,10,8,21,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.33629999961704016,1.0000000000000002
382,20260725,10,8,22,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.33909999183379114,1.0000000000000002
383,20260725,10,8,23,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3507999936118722,0.9999999999999998
384,20260725,10,8,24,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.33760000951588154,1.0000000000000002
385,20260725,10,8,25,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34649998997338116,1.0
386,20260725,10,8,26,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34359999699518085,1.0000000000000002
